icpprf_acnt31162,Intuit@!123,DEUBG,DELUX,EFILE
icpprf_acnt31163,Intuit@!123,QIXUM,DELUX,EFILE
icpprf_acnt31164,Intuit@!123,ZUFMA,DELUX,EFILE
icpprf_acnt31165,Intuit@!123,QIKNN,DELUX,EFILE
icpprf_acnt31166,Intuit@!123,FVMXS,DELUX,EFILE
icpprf_acnt31167,Intuit@!123,UTDMD,DELUX,EFILE
icpprf_acnt31168,Intuit@!123,EXUEW,DELUX,EFILE
icpprf_acnt31169,Intuit@!123,YQUFX,DELUX,EFILE
icpprf_acnt31170,Intuit@!123,OIVXZ,DELUX,EFILE
icpprf_acnt31171,Intuit@!123,EUWAY,DELUX,EFILE
icpprf_acnt31172,Intuit@!123,PSENU,DELUX,EFILE
icpprf_acnt31173,Intuit@!123,VTDBV,DELUX,EFILE
icpprf_acnt31174,Intuit@!123,XEVKQ,DELUX,EFILE
icpprf_acnt31175,Intuit@!123,WEGOE,DELUX,EFILE
icpprf_acnt31176,Intuit@!123,MKYLB,DELUX,EFILE
icpprf_acnt31177,Intuit@!123,TZXJX,DELUX,EFILE
icpprf_acnt31178,Intuit@!123,VQVGX,DELUX,EFILE
icpprf_acnt31179,Intuit@!123,GJIFY,DELUX,EFILE
icpprf_acnt31180,Intuit@!123,LRZFL,DELUX,EFILE
icpprf_acnt31181,Intuit@!123,UDIRQ,DELUX,EFILE
icpprf_acnt31182,Intuit@!123,MWIHV,DELUX,EFILE
icpprf_acnt31183,Intuit@!123,IYEJE,DELUX,EFILE
icpprf_acnt31184,Intuit@!123,UPSGR,DELUX,EFILE
icpprf_acnt31185,Intuit@!123,NCAPW,DELUX,EFILE
icpprf_acnt31186,Intuit@!123,MUCYW,DELUX,EFILE
icpprf_acnt31187,Intuit@!123,LBKIT,DELUX,EFILE
icpprf_acnt31188,Intuit@!123,DYDBW,DELUX,EFILE
icpprf_acnt31189,Intuit@!123,XRMYI,DELUX,EFILE
icpprf_acnt31190,Intuit@!123,SVHRA,DELUX,EFILE
icpprf_acnt31191,Intuit@!123,FPCKL,DELUX,EFILE
icpprf_acnt31192,Intuit@!123,SCHJH,DELUX,EFILE
icpprf_acnt31193,Intuit@!123,WWPUD,DELUX,EFILE
icpprf_acnt31194,Intuit@!123,OHRSP,DELUX,EFILE
icpprf_acnt31195,Intuit@!123,INTMH,DELUX,EFILE
icpprf_acnt31196,Intuit@!123,BAUZI,DELUX,EFILE
icpprf_acnt31197,Intuit@!123,HIPDG,DELUX,EFILE
icpprf_acnt31198,Intuit@!123,EZEJW,DELUX,EFILE
icpprf_acnt31199,Intuit@!123,CFLLD,DELUX,EFILE
icpprf_acnt31200,Intuit@!123,GSPYZ,DELUX,EFILE
icpprf_acnt31201,Intuit@!123,KYAQH,DELUX,EFILE
icpprf_acnt31202,Intuit@!123,ZLFOM,DELUX,EFILE
icpprf_acnt31203,Intuit@!123,TRTFI,DELUX,EFILE
icpprf_acnt31204,Intuit@!123,MDSQB,DELUX,EFILE
icpprf_acnt31205,Intuit@!123,AGOEN,DELUX,EFILE
icpprf_acnt31206,Intuit@!123,IEICG,DELUX,EFILE
icpprf_acnt31207,Intuit@!123,WWXWV,DELUX,EFILE
icpprf_acnt31208,Intuit@!123,TTKVD,DELUX,EFILE
icpprf_acnt31209,Intuit@!123,XVBYK,DELUX,EFILE
icpprf_acnt31210,Intuit@!123,YLRBN,DELUX,EFILE
icpprf_acnt31211,Intuit@!123,EBVPW,DELUX,EFILE
icpprf_acnt31212,Intuit@!123,FGPSD,DELUX,EFILE
icpprf_acnt31213,Intuit@!123,DDAGA,DELUX,EFILE
icpprf_acnt31214,Intuit@!123,QUGMH,DELUX,EFILE
icpprf_acnt31215,Intuit@!123,ZXSCH,DELUX,EFILE
icpprf_acnt31216,Intuit@!123,GIEAV,DELUX,EFILE
icpprf_acnt31217,Intuit@!123,XCVGU,DELUX,EFILE
icpprf_acnt31218,Intuit@!123,AVFYF,DELUX,EFILE
icpprf_acnt31219,Intuit@!123,WKNGW,DELUX,EFILE
icpprf_acnt31220,Intuit@!123,JVXTE,DELUX,EFILE
icpprf_acnt31221,Intuit@!123,YQYIG,DELUX,EFILE
icpprf_acnt31222,Intuit@!123,UGKQQ,DELUX,EFILE
icpprf_acnt31223,Intuit@!123,HWUYV,DELUX,EFILE
icpprf_acnt31224,Intuit@!123,OINNS,DELUX,EFILE
icpprf_acnt31225,Intuit@!123,MQEBC,DELUX,EFILE
icpprf_acnt31226,Intuit@!123,TANAM,DELUX,EFILE
icpprf_acnt31227,Intuit@!123,ZHPJF,DELUX,EFILE
icpprf_acnt31228,Intuit@!123,TRYOO,DELUX,EFILE
icpprf_acnt31229,Intuit@!123,MLFFG,DELUX,EFILE
icpprf_acnt31230,Intuit@!123,WRBZL,DELUX,EFILE
icpprf_acnt31231,Intuit@!123,NLIUV,DELUX,EFILE
icpprf_acnt31232,Intuit@!123,ZOSRQ,DELUX,EFILE
icpprf_acnt31233,Intuit@!123,MGIZA,DELUX,EFILE
icpprf_acnt31234,Intuit@!123,HYLVM,DELUX,EFILE
icpprf_acnt31235,Intuit@!123,NLOKB,DELUX,EFILE
icpprf_acnt31236,Intuit@!123,ISYZK,DELUX,EFILE
icpprf_acnt31237,Intuit@!123,JIUWD,DELUX,EFILE
icpprf_acnt31238,Intuit@!123,TZGOJ,DELUX,EFILE
icpprf_acnt31239,Intuit@!123,XXTKT,DELUX,EFILE
icpprf_acnt31240,Intuit@!123,DJFME,DELUX,EFILE
icpprf_acnt31241,Intuit@!123,DUGNQ,DELUX,EFILE
icpprf_acnt31242,Intuit@!123,NTKOF,DELUX,EFILE
icpprf_acnt31243,Intuit@!123,NHGCJ,DELUX,EFILE
icpprf_acnt31244,Intuit@!123,FKOCC,DELUX,EFILE
icpprf_acnt31245,Intuit@!123,RKKNH,DELUX,EFILE
icpprf_acnt31246,Intuit@!123,CGXKU,DELUX,EFILE
icpprf_acnt31247,Intuit@!123,JDCHO,DELUX,EFILE
icpprf_acnt31248,Intuit@!123,VCGIC,DELUX,EFILE
icpprf_acnt31249,Intuit@!123,FTQNH,DELUX,EFILE
icpprf_acnt31250,Intuit@!123,THPJO,DELUX,EFILE
icpprf_acnt31251,Intuit@!123,WOEXI,DELUX,EFILE
icpprf_acnt31252,Intuit@!123,BGVSP,DELUX,EFILE
icpprf_acnt31253,Intuit@!123,VSFCR,DELUX,EFILE
icpprf_acnt31254,Intuit@!123,JNREP,DELUX,EFILE
icpprf_acnt31255,Intuit@!123,RKSWH,DELUX,EFILE
icpprf_acnt31256,Intuit@!123,QBFIT,DELUX,EFILE
icpprf_acnt31257,Intuit@!123,UVPRG,DELUX,EFILE
icpprf_acnt31258,Intuit@!123,ITYPM,DELUX,EFILE
icpprf_acnt31259,Intuit@!123,LXJUE,DELUX,EFILE
icpprf_acnt31260,Intuit@!123,EIXXV,DELUX,EFILE
icpprf_acnt31261,Intuit@!123,NQJUU,DELUX,EFILE
icpprf_acnt31262,Intuit@!123,UURDP,DELUX,EFILE
icpprf_acnt31263,Intuit@!123,FQQUB,DELUX,EFILE
icpprf_acnt31264,Intuit@!123,YNRYF,DELUX,EFILE
icpprf_acnt31265,Intuit@!123,NOHUJ,DELUX,EFILE
icpprf_acnt31266,Intuit@!123,SXXND,DELUX,EFILE
icpprf_acnt31267,Intuit@!123,RRJJT,DELUX,EFILE
icpprf_acnt31268,Intuit@!123,HFFQZ,DELUX,EFILE
icpprf_acnt31269,Intuit@!123,MVGXW,DELUX,EFILE
icpprf_acnt31270,Intuit@!123,JVPMP,DELUX,EFILE
icpprf_acnt31271,Intuit@!123,GZJOW,DELUX,EFILE
icpprf_acnt31272,Intuit@!123,CPKLJ,DELUX,EFILE
icpprf_acnt31273,Intuit@!123,RDDNQ,DELUX,EFILE
icpprf_acnt31274,Intuit@!123,RKJVV,DELUX,EFILE
icpprf_acnt31275,Intuit@!123,LCQFY,DELUX,EFILE
icpprf_acnt31276,Intuit@!123,DGYQB,DELUX,EFILE
icpprf_acnt31277,Intuit@!123,PBPCU,DELUX,EFILE
icpprf_acnt31278,Intuit@!123,SHEMU,DELUX,EFILE
icpprf_acnt31279,Intuit@!123,CYCYC,DELUX,EFILE
icpprf_acnt31280,Intuit@!123,TDIJG,DELUX,EFILE
icpprf_acnt31281,Intuit@!123,EBAFX,DELUX,EFILE
icpprf_acnt31282,Intuit@!123,UMUYG,DELUX,EFILE
icpprf_acnt31283,Intuit@!123,LPSEQ,DELUX,EFILE
icpprf_acnt31284,Intuit@!123,HLYUV,DELUX,EFILE
icpprf_acnt31285,Intuit@!123,WPSPQ,DELUX,EFILE
icpprf_acnt31286,Intuit@!123,MGYWN,DELUX,EFILE
icpprf_acnt31287,Intuit@!123,ISDUB,DELUX,EFILE
icpprf_acnt31288,Intuit@!123,RUFAM,DELUX,EFILE
icpprf_acnt31289,Intuit@!123,VSLVO,DELUX,EFILE
icpprf_acnt31290,Intuit@!123,ETUKZ,DELUX,EFILE
icpprf_acnt31291,Intuit@!123,CZLNF,DELUX,EFILE
icpprf_acnt31292,Intuit@!123,FURSO,DELUX,EFILE
icpprf_acnt31293,Intuit@!123,HHMPR,DELUX,EFILE
icpprf_acnt31294,Intuit@!123,DDAHT,DELUX,EFILE
icpprf_acnt31295,Intuit@!123,EWSHH,DELUX,EFILE
icpprf_acnt31296,Intuit@!123,WJVJN,DELUX,EFILE
icpprf_acnt31297,Intuit@!123,EGACN,DELUX,EFILE
icpprf_acnt31298,Intuit@!123,RGKQY,DELUX,EFILE
icpprf_acnt31299,Intuit@!123,TRDMA,DELUX,EFILE
icpprf_acnt31300,Intuit@!123,PSQLT,DELUX,EFILE
icpprf_acnt31301,Intuit@!123,GJKDI,DELUX,EFILE
icpprf_acnt31302,Intuit@!123,NBOCU,DELUX,EFILE
icpprf_acnt31303,Intuit@!123,FVPSB,DELUX,EFILE
icpprf_acnt31304,Intuit@!123,CXXQD,DELUX,EFILE
icpprf_acnt31305,Intuit@!123,YPOXG,DELUX,EFILE
icpprf_acnt31306,Intuit@!123,SWXYN,DELUX,EFILE
icpprf_acnt31307,Intuit@!123,CYUQO,DELUX,EFILE
icpprf_acnt31308,Intuit@!123,ECKUN,DELUX,EFILE
icpprf_acnt31309,Intuit@!123,BVYHK,DELUX,EFILE
icpprf_acnt31310,Intuit@!123,SNWHN,DELUX,EFILE
icpprf_acnt31311,Intuit@!123,CWLSZ,DELUX,EFILE
icpprf_acnt31312,Intuit@!123,ENDDL,DELUX,EFILE
icpprf_acnt31313,Intuit@!123,WSIUP,DELUX,EFILE
icpprf_acnt31314,Intuit@!123,FXZLH,DELUX,EFILE
icpprf_acnt31315,Intuit@!123,MMVBQ,DELUX,EFILE
icpprf_acnt31316,Intuit@!123,CJPED,DELUX,EFILE
icpprf_acnt31317,Intuit@!123,HSCON,DELUX,EFILE
icpprf_acnt31318,Intuit@!123,YRAUF,DELUX,EFILE
icpprf_acnt31319,Intuit@!123,XMECQ,DELUX,EFILE
icpprf_acnt31320,Intuit@!123,JDKJN,DELUX,EFILE
icpprf_acnt31321,Intuit@!123,UGUKE,DELUX,EFILE
icpprf_acnt31322,Intuit@!123,AVGFJ,DELUX,EFILE
icpprf_acnt31323,Intuit@!123,AEJPP,DELUX,EFILE
icpprf_acnt31324,Intuit@!123,HIXFE,DELUX,EFILE
icpprf_acnt31325,Intuit@!123,MWOTM,DELUX,EFILE
icpprf_acnt31326,Intuit@!123,TCMPC,DELUX,EFILE
icpprf_acnt31327,Intuit@!123,RHDTJ,DELUX,EFILE
icpprf_acnt31328,Intuit@!123,IBGDN,DELUX,EFILE
icpprf_acnt31329,Intuit@!123,ICSNI,DELUX,EFILE
icpprf_acnt31330,Intuit@!123,IUFFR,DELUX,EFILE
icpprf_acnt31331,Intuit@!123,CBHHP,DELUX,EFILE
icpprf_acnt31332,Intuit@!123,SWLFY,DELUX,EFILE
icpprf_acnt31333,Intuit@!123,AEIFH,DELUX,EFILE
icpprf_acnt31334,Intuit@!123,MNWBR,DELUX,EFILE
icpprf_acnt31335,Intuit@!123,JYEJH,DELUX,EFILE
icpprf_acnt31336,Intuit@!123,CIGBV,DELUX,EFILE
icpprf_acnt31337,Intuit@!123,WHXVQ,DELUX,EFILE
icpprf_acnt31338,Intuit@!123,ZZJEL,DELUX,EFILE
icpprf_acnt31339,Intuit@!123,MPZWC,DELUX,EFILE
icpprf_acnt31340,Intuit@!123,RTTDE,DELUX,EFILE
icpprf_acnt31341,Intuit@!123,JBMAX,DELUX,EFILE
icpprf_acnt31342,Intuit@!123,RJEON,DELUX,EFILE
icpprf_acnt31343,Intuit@!123,WDNQT,DELUX,EFILE
icpprf_acnt31344,Intuit@!123,AWYIA,DELUX,EFILE
icpprf_acnt31345,Intuit@!123,CQXOH,DELUX,EFILE
icpprf_acnt31346,Intuit@!123,QJRBD,DELUX,EFILE
icpprf_acnt31347,Intuit@!123,CUAFA,DELUX,EFILE
icpprf_acnt31348,Intuit@!123,EUJUG,DELUX,EFILE
icpprf_acnt31349,Intuit@!123,DWMJL,DELUX,EFILE
icpprf_acnt31350,Intuit@!123,FTILM,DELUX,EFILE
icpprf_acnt31351,Intuit@!123,QPCJC,DELUX,EFILE
icpprf_acnt31352,Intuit@!123,WSJWT,DELUX,EFILE
icpprf_acnt31353,Intuit@!123,TCGTJ,DELUX,EFILE
icpprf_acnt31354,Intuit@!123,GQIYY,DELUX,EFILE
icpprf_acnt31355,Intuit@!123,CTKBL,DELUX,EFILE
icpprf_acnt31356,Intuit@!123,HWIBR,DELUX,EFILE
icpprf_acnt31357,Intuit@!123,RBQFN,DELUX,EFILE
icpprf_acnt31358,Intuit@!123,FSRVS,DELUX,EFILE
icpprf_acnt31359,Intuit@!123,MCFSF,DELUX,EFILE
icpprf_acnt31360,Intuit@!123,JEUNB,DELUX,EFILE
icpprf_acnt31361,Intuit@!123,PZGPT,DELUX,EFILE
icpprf_acnt31362,Intuit@!123,QQMEU,DELUX,EFILE
icpprf_acnt31363,Intuit@!123,PFRCO,DELUX,EFILE
icpprf_acnt31364,Intuit@!123,XGTBZ,DELUX,EFILE
icpprf_acnt31365,Intuit@!123,DDZMA,DELUX,EFILE
icpprf_acnt31366,Intuit@!123,AKPQJ,DELUX,EFILE
icpprf_acnt31367,Intuit@!123,VUGUG,DELUX,EFILE
icpprf_acnt31368,Intuit@!123,ANCBI,DELUX,EFILE
icpprf_acnt31369,Intuit@!123,QCCIR,DELUX,EFILE
icpprf_acnt31370,Intuit@!123,AEDAT,DELUX,EFILE
icpprf_acnt31371,Intuit@!123,HWJPP,DELUX,EFILE
icpprf_acnt31372,Intuit@!123,MSBVW,DELUX,EFILE
icpprf_acnt31373,Intuit@!123,XDMNT,DELUX,EFILE
icpprf_acnt31374,Intuit@!123,PKNBH,DELUX,EFILE
icpprf_acnt31375,Intuit@!123,TRDHY,DELUX,EFILE
icpprf_acnt31376,Intuit@!123,MFBVJ,DELUX,EFILE
icpprf_acnt31377,Intuit@!123,HNGJZ,DELUX,EFILE
icpprf_acnt31378,Intuit@!123,GSCLW,DELUX,EFILE
icpprf_acnt31379,Intuit@!123,COQJL,DELUX,EFILE
icpprf_acnt31380,Intuit@!123,TWYKG,DELUX,EFILE
icpprf_acnt31381,Intuit@!123,EWSXD,DELUX,EFILE
icpprf_acnt31382,Intuit@!123,PGKSP,DELUX,EFILE
icpprf_acnt31383,Intuit@!123,PTWIN,DELUX,EFILE
icpprf_acnt31384,Intuit@!123,QHAWB,DELUX,EFILE
icpprf_acnt31385,Intuit@!123,IGLLP,DELUX,EFILE
icpprf_acnt31386,Intuit@!123,UAVQX,DELUX,EFILE
icpprf_acnt31387,Intuit@!123,DQLQW,DELUX,EFILE
icpprf_acnt31388,Intuit@!123,RFXYT,DELUX,EFILE
icpprf_acnt31389,Intuit@!123,ICUMQ,DELUX,EFILE
icpprf_acnt31390,Intuit@!123,FHBZR,DELUX,EFILE
icpprf_acnt31391,Intuit@!123,YDNXI,DELUX,EFILE
icpprf_acnt31392,Intuit@!123,BLIUW,DELUX,EFILE
icpprf_acnt31393,Intuit@!123,KTTEL,DELUX,EFILE
icpprf_acnt31394,Intuit@!123,ABKJB,DELUX,EFILE
icpprf_acnt31395,Intuit@!123,LDKYE,DELUX,EFILE
icpprf_acnt31396,Intuit@!123,TRSBA,DELUX,EFILE
icpprf_acnt31397,Intuit@!123,TYEAQ,DELUX,EFILE
icpprf_acnt31398,Intuit@!123,EHINL,DELUX,EFILE
icpprf_acnt31399,Intuit@!123,NHIHZ,DELUX,EFILE
icpprf_acnt31400,Intuit@!123,PPGUN,DELUX,EFILE
icpprf_acnt31401,Intuit@!123,HOBXQ,DELUX,EFILE
icpprf_acnt31402,Intuit@!123,CORJT,DELUX,EFILE
icpprf_acnt31403,Intuit@!123,AATHL,DELUX,EFILE
icpprf_acnt31404,Intuit@!123,VAPKU,DELUX,EFILE
icpprf_acnt31405,Intuit@!123,HGTHL,DELUX,EFILE
icpprf_acnt31406,Intuit@!123,SCLCT,DELUX,EFILE
icpprf_acnt31407,Intuit@!123,LBTDM,DELUX,EFILE
icpprf_acnt31408,Intuit@!123,VVKQF,DELUX,EFILE
icpprf_acnt31409,Intuit@!123,IAPJC,DELUX,EFILE
icpprf_acnt31410,Intuit@!123,IBRUC,DELUX,EFILE
icpprf_acnt31411,Intuit@!123,ZTFMS,DELUX,EFILE
icpprf_acnt31412,Intuit@!123,ZDWGJ,DELUX,EFILE
icpprf_acnt31413,Intuit@!123,JHIEY,DELUX,EFILE
icpprf_acnt31414,Intuit@!123,WVAZY,DELUX,EFILE
icpprf_acnt31415,Intuit@!123,PXVIG,DELUX,EFILE
icpprf_acnt31416,Intuit@!123,OVDAS,DELUX,EFILE
icpprf_acnt31417,Intuit@!123,ZXVXW,DELUX,EFILE
icpprf_acnt31418,Intuit@!123,IXIFL,DELUX,EFILE
icpprf_acnt31419,Intuit@!123,RQVZH,DELUX,EFILE
icpprf_acnt31420,Intuit@!123,RSWBB,DELUX,EFILE
icpprf_acnt31421,Intuit@!123,JQJQQ,DELUX,EFILE
icpprf_acnt31422,Intuit@!123,VGUYJ,DELUX,EFILE
icpprf_acnt31423,Intuit@!123,SMKMU,DELUX,EFILE
icpprf_acnt31424,Intuit@!123,KZPPX,DELUX,EFILE
icpprf_acnt31425,Intuit@!123,RQVOT,DELUX,EFILE
icpprf_acnt31426,Intuit@!123,KEGEI,DELUX,EFILE
icpprf_acnt31427,Intuit@!123,LXXCV,DELUX,EFILE
icpprf_acnt31428,Intuit@!123,EIMVB,DELUX,EFILE
icpprf_acnt31429,Intuit@!123,HEBKY,DELUX,EFILE
icpprf_acnt31430,Intuit@!123,PVSCL,DELUX,EFILE
icpprf_acnt31431,Intuit@!123,VVSVA,DELUX,EFILE
icpprf_acnt31432,Intuit@!123,ONPAT,DELUX,EFILE
icpprf_acnt31433,Intuit@!123,UZYHG,DELUX,EFILE
icpprf_acnt31434,Intuit@!123,TZAVA,DELUX,EFILE
icpprf_acnt31435,Intuit@!123,VUFWV,DELUX,EFILE
icpprf_acnt31436,Intuit@!123,NNWCW,DELUX,EFILE
icpprf_acnt31437,Intuit@!123,XTELG,DELUX,EFILE
icpprf_acnt31438,Intuit@!123,IUOFO,DELUX,EFILE
icpprf_acnt31439,Intuit@!123,DEKMM,DELUX,EFILE
icpprf_acnt31440,Intuit@!123,IYNAP,DELUX,EFILE
icpprf_acnt31441,Intuit@!123,GGQWI,DELUX,EFILE
icpprf_acnt31442,Intuit@!123,LNMIE,DELUX,EFILE
icpprf_acnt31443,Intuit@!123,GFJET,DELUX,EFILE
icpprf_acnt31444,Intuit@!123,VRZZB,DELUX,EFILE
icpprf_acnt31445,Intuit@!123,JZXFW,DELUX,EFILE
icpprf_acnt31446,Intuit@!123,IYVDG,DELUX,EFILE
icpprf_acnt31447,Intuit@!123,SGHRM,DELUX,EFILE
icpprf_acnt31448,Intuit@!123,CUFXN,DELUX,EFILE
icpprf_acnt31449,Intuit@!123,YSQBM,DELUX,EFILE
icpprf_acnt31450,Intuit@!123,OWXTQ,DELUX,EFILE
icpprf_acnt31451,Intuit@!123,FBCHG,DELUX,EFILE
icpprf_acnt31452,Intuit@!123,HEKTI,DELUX,EFILE
icpprf_acnt31453,Intuit@!123,IWZDZ,DELUX,EFILE
icpprf_acnt31454,Intuit@!123,AHHTC,DELUX,EFILE
icpprf_acnt31455,Intuit@!123,VQSMC,DELUX,EFILE
icpprf_acnt31456,Intuit@!123,USBGU,DELUX,EFILE
icpprf_acnt31457,Intuit@!123,ZNTGT,DELUX,EFILE
icpprf_acnt31458,Intuit@!123,HWHPM,DELUX,EFILE
icpprf_acnt31459,Intuit@!123,QBLYX,DELUX,EFILE
icpprf_acnt31460,Intuit@!123,ESTMR,DELUX,EFILE
icpprf_acnt31461,Intuit@!123,WLZRH,DELUX,EFILE
icpprf_acnt31462,Intuit@!123,SIQYH,DELUX,EFILE
icpprf_acnt31463,Intuit@!123,TCOHP,DELUX,EFILE
icpprf_acnt31464,Intuit@!123,XMJLN,DELUX,EFILE
icpprf_acnt31465,Intuit@!123,YHMIP,DELUX,EFILE
icpprf_acnt31466,Intuit@!123,AWATE,DELUX,EFILE
icpprf_acnt31467,Intuit@!123,UJWOU,DELUX,EFILE
icpprf_acnt31468,Intuit@!123,MHACT,DELUX,EFILE
icpprf_acnt31469,Intuit@!123,RGBBS,DELUX,EFILE
icpprf_acnt31470,Intuit@!123,WNUNZ,DELUX,EFILE
icpprf_acnt31471,Intuit@!123,JNBIS,DELUX,EFILE
icpprf_acnt31472,Intuit@!123,GWTAC,DELUX,EFILE
icpprf_acnt31473,Intuit@!123,WIGNO,DELUX,EFILE
icpprf_acnt31474,Intuit@!123,MRSSM,DELUX,EFILE
icpprf_acnt31475,Intuit@!123,RUFJF,DELUX,EFILE
icpprf_acnt31476,Intuit@!123,WVAOT,DELUX,EFILE
icpprf_acnt31477,Intuit@!123,TAAHH,DELUX,EFILE
icpprf_acnt31478,Intuit@!123,YJEGA,DELUX,EFILE
icpprf_acnt31479,Intuit@!123,PMDGN,DELUX,EFILE
icpprf_acnt31480,Intuit@!123,CNMUL,DELUX,EFILE
icpprf_acnt31481,Intuit@!123,CMUOH,DELUX,EFILE
icpprf_acnt31482,Intuit@!123,HQNFP,DELUX,EFILE
icpprf_acnt31483,Intuit@!123,ALDBE,DELUX,EFILE
icpprf_acnt31484,Intuit@!123,LCWFD,DELUX,EFILE
icpprf_acnt31485,Intuit@!123,EMQNR,DELUX,EFILE
icpprf_acnt31486,Intuit@!123,JXMMA,DELUX,EFILE
icpprf_acnt31487,Intuit@!123,FIXTC,DELUX,EFILE
icpprf_acnt31488,Intuit@!123,LRRUE,DELUX,EFILE
icpprf_acnt31489,Intuit@!123,NSZWO,DELUX,EFILE
icpprf_acnt31490,Intuit@!123,NWSRQ,DELUX,EFILE
icpprf_acnt31491,Intuit@!123,LOCDH,DELUX,EFILE
icpprf_acnt31492,Intuit@!123,OOIYQ,DELUX,EFILE
icpprf_acnt31493,Intuit@!123,YHLSF,DELUX,EFILE
icpprf_acnt31494,Intuit@!123,HIPWS,DELUX,EFILE
icpprf_acnt31495,Intuit@!123,MFRNT,DELUX,EFILE
icpprf_acnt31496,Intuit@!123,DACKD,DELUX,EFILE
icpprf_acnt31497,Intuit@!123,JIXPA,DELUX,EFILE
icpprf_acnt31498,Intuit@!123,OYBQS,DELUX,EFILE
icpprf_acnt31499,Intuit@!123,MMOHS,DELUX,EFILE
icpprf_acnt31500,Intuit@!123,PSYKB,DELUX,EFILE
icpprf_acnt31501,Intuit@!123,YIZWT,DELUX,EFILE
icpprf_acnt31502,Intuit@!123,MQJUB,DELUX,EFILE
icpprf_acnt31503,Intuit@!123,KGDXA,DELUX,EFILE
icpprf_acnt31504,Intuit@!123,GRHRE,DELUX,EFILE
icpprf_acnt31505,Intuit@!123,IBYOF,DELUX,EFILE
icpprf_acnt31506,Intuit@!123,BFDOX,DELUX,EFILE
icpprf_acnt31507,Intuit@!123,NJBRW,DELUX,EFILE
icpprf_acnt31508,Intuit@!123,RCTIO,DELUX,EFILE
icpprf_acnt31509,Intuit@!123,QDONL,DELUX,EFILE
icpprf_acnt31510,Intuit@!123,VGZXY,DELUX,EFILE
icpprf_acnt31511,Intuit@!123,BZARG,DELUX,EFILE
icpprf_acnt31512,Intuit@!123,ZBHLL,DELUX,EFILE
icpprf_acnt31513,Intuit@!123,KSAZV,DELUX,EFILE
icpprf_acnt31514,Intuit@!123,PXLIV,DELUX,EFILE
icpprf_acnt31515,Intuit@!123,FOADH,DELUX,EFILE
icpprf_acnt31516,Intuit@!123,DYTQD,DELUX,EFILE
icpprf_acnt31517,Intuit@!123,VUXEP,DELUX,EFILE
icpprf_acnt31518,Intuit@!123,UVFCE,DELUX,EFILE
icpprf_acnt31519,Intuit@!123,VRFRW,DELUX,EFILE
icpprf_acnt31520,Intuit@!123,BAZVN,DELUX,EFILE
icpprf_acnt31521,Intuit@!123,MHANR,DELUX,EFILE
icpprf_acnt31522,Intuit@!123,JPKPE,DELUX,EFILE
icpprf_acnt31523,Intuit@!123,JYOMC,DELUX,EFILE
icpprf_acnt31524,Intuit@!123,VDRZC,DELUX,EFILE
icpprf_acnt31525,Intuit@!123,VYESY,DELUX,EFILE
icpprf_acnt31526,Intuit@!123,BRMIK,DELUX,EFILE
icpprf_acnt31527,Intuit@!123,UXIKP,DELUX,EFILE
icpprf_acnt31528,Intuit@!123,ZTQBP,DELUX,EFILE
icpprf_acnt31529,Intuit@!123,GHBSH,DELUX,EFILE
icpprf_acnt31530,Intuit@!123,SOIYI,DELUX,EFILE
icpprf_acnt31531,Intuit@!123,XGFDA,DELUX,EFILE
icpprf_acnt31532,Intuit@!123,LJXKE,DELUX,EFILE
icpprf_acnt31533,Intuit@!123,FIAAU,DELUX,EFILE
icpprf_acnt31534,Intuit@!123,LRQEJ,DELUX,EFILE
icpprf_acnt31535,Intuit@!123,ZYDFZ,DELUX,EFILE
icpprf_acnt31536,Intuit@!123,JPYNL,DELUX,EFILE
icpprf_acnt31537,Intuit@!123,BQMLH,DELUX,EFILE
icpprf_acnt31538,Intuit@!123,KJUAO,DELUX,EFILE
icpprf_acnt31539,Intuit@!123,WDGJI,DELUX,EFILE
icpprf_acnt31540,Intuit@!123,YQSLL,DELUX,EFILE
icpprf_acnt31541,Intuit@!123,LRUGV,DELUX,EFILE
icpprf_acnt31542,Intuit@!123,AXTTF,DELUX,EFILE
icpprf_acnt31543,Intuit@!123,DHYSK,DELUX,EFILE
icpprf_acnt31544,Intuit@!123,GCMWK,DELUX,EFILE
icpprf_acnt31545,Intuit@!123,BXIEI,DELUX,EFILE
icpprf_acnt31546,Intuit@!123,DBBFQ,DELUX,EFILE
icpprf_acnt31547,Intuit@!123,UTUSE,DELUX,EFILE
icpprf_acnt31548,Intuit@!123,TBKPF,DELUX,EFILE
icpprf_acnt31549,Intuit@!123,CVQFQ,DELUX,EFILE
icpprf_acnt31550,Intuit@!123,UVLBO,DELUX,EFILE
icpprf_acnt31551,Intuit@!123,HENNS,DELUX,EFILE
icpprf_acnt31552,Intuit@!123,UUEED,DELUX,EFILE
icpprf_acnt31553,Intuit@!123,RVSUF,DELUX,EFILE
icpprf_acnt31554,Intuit@!123,RFNXO,DELUX,EFILE
icpprf_acnt31555,Intuit@!123,TBVXE,DELUX,EFILE
icpprf_acnt31556,Intuit@!123,JXLVG,DELUX,EFILE
icpprf_acnt31557,Intuit@!123,NGVAB,DELUX,EFILE
icpprf_acnt31558,Intuit@!123,STMCW,DELUX,EFILE
icpprf_acnt31559,Intuit@!123,KFKDC,DELUX,EFILE
icpprf_acnt31560,Intuit@!123,VXMMW,DELUX,EFILE
